timestamp,group_seed,username,hash_mode,rate_limiting,lockout,captcha,totp,result,latency_ms
"2026-01-05 17:52:19,721",526338897,alex,,False,False,False,False,ok,0.01910002902150154
"2026-01-05 17:52:19,721",526338897,sam,,False,False,False,False,bad_password,0.0070999376475811005
"2026-01-05 17:52:19,721",526338897,charlie,,False,False,False,False,bad_password,0.006200047209858894
"2026-01-05 17:52:19,721",526338897,jordan,,False,False,False,False,bad_password,0.0200001522898674
"2026-01-05 17:52:19,736",526338897,taylor,,False,False,False,False,bad_password,0.006800051778554916
"2026-01-05 17:52:19,736",526338897,morgan,,False,False,False,False,bad_password,0.005699926987290382
"2026-01-05 17:52:19,736",526338897,chris,,False,False,False,False,bad_password,0.006200047209858894
"2026-01-05 17:52:19,736",526338897,jamie,,False,False,False,False,bad_password,0.010899966582655907
"2026-01-05 17:52:19,736",526338897,pat,,False,False,False,False,bad_password,0.008600065484642982
"2026-01-05 17:52:19,736",526338897,robin,,False,False,False,False,bad_password,0.005299923941493034
"2026-01-05 17:52:19,738",526338897,casey,,False,False,False,False,bad_password,0.003500143066048622
"2026-01-05 17:52:19,738",526338897,jules,,False,False,False,False,bad_password,0.002699904143810272
"2026-01-05 17:52:19,738",526338897,max,,False,False,False,False,bad_password,0.003100140020251274
"2026-01-05 17:52:19,738",526338897,ava,,False,False,False,False,bad_password,0.004200031980872154
"2026-01-05 17:52:19,738",526338897,lily,,False,False,False,False,bad_password,0.003600027412176132
"2026-01-05 17:52:19,738",526338897,leo,,False,False,False,False,bad_password,0.00400003045797348
"2026-01-05 17:52:19,738",526338897,sophie,,False,False,False,False,bad_password,0.004899920895695686
"2026-01-05 17:52:19,739",526338897,mia,,False,False,False,False,bad_password,0.0036999117583036423
"2026-01-05 17:52:19,739",526338897,ethan,,False,False,False,False,bad_password,0.004600035026669502
"2026-01-05 17:52:19,739",526338897,oliver,,False,False,False,False,bad_password,0.003100140020251274
"2026-01-05 17:52:19,739",526338897,nina,,False,False,False,False,bad_password,0.004700152203440666
"2026-01-05 17:52:19,739",526338897,daniel,,False,False,False,False,bad_password,0.003400025889277458
"2026-01-05 17:52:19,739",526338897,user123,,False,False,False,False,bad_password,0.003800028935074806
"2026-01-05 17:52:19,739",526338897,sunnyday,,False,False,False,False,bad_password,0.0029001384973526
"2026-01-05 17:52:19,739",526338897,gamer01,,False,False,False,False,bad_password,0.0028999056667089462
